Cell ID,Cell Latitude,Cell Longitude,Cell Altitude,Hex Point 1 Lat,Hex Point 1 Long,Hex Point 2 Lat,Hex Point 2 Long,Hex Point 3 Lat,Hex Point 3 Long,Hex Point 4 Lat,Hex Point 4 Long,Hex Point 5 Lat,Hex Point 5 Long,Hex Point 6 Lat,Hex Point 6 Long,PSS,GW Site
2955,41.89603767,-97.69829517,532.0,42.110708,-97.703516,41.999869,-97.953505,41.785389,-97.947527,41.681722,-97.693106,41.792018,-97.443842,42.00652,-97.448275,2,19
2956,41.25277783,-97.68282133,478.0,41.467304,-97.687948,41.356574,-97.93568,41.142233,-97.92981,41.038598,-97.677726,41.148798,-97.430706,41.36316,-97.435058,2,19
2957,40.60989067,-97.667627,507.0,40.824304,-97.672661,40.713666,-97.918177,40.499434,-97.912413,40.395815,-97.662623,40.505936,-97.417807,40.720189,-97.422081,2,19
2958,39.9672845,-97.65270467,492.0,40.181615,-97.657649,40.071053,-97.900988,39.856899,-97.895327,39.753284,-97.64779,39.863341,-97.405138,40.077515,-97.409336,2,19
2959,39.32487033,-97.638047,430.0,39.539147,-97.642904,39.428646,-97.884105,39.214541,-97.878543,39.110916,-97.633219,39.220924,-97.392694,39.435048,-97.396817,2,19
2960,38.682562,-97.62364683,392.0,38.896814,-97.628419,38.786357,-97.867518,38.572273,-97.862054,38.468625,-97.618903,38.5786,-97.380468,38.792703,-97.384519,2,19
2961,38.040276,-97.60949783,442.0,38.254531,-97.614187,38.144104,-97.851221,37.930013,-97.845852,37.826329,-97.604836,37.936285,-97.368455,38.150394,-97.372436,2,19
2962,37.39793067,-97.59559283,403.0,37.612215,-97.600201,37.501804,-97.835206,37.287679,-97.829929,37.183947,-97.591011,37.293899,-97.356649,37.50804,-97.360561,2,19
2963,36.75544667,-97.58192667,332.0,36.969787,-97.586456,36.859377,-97.819466,36.645193,-97.814279,36.5414,-97.577423,36.651361,-97.345045,36.865562,-97.348891,2,19
2964,36.11274683,-97.56849233,306.0,36.327168,-97.572945,36.216746,-97.803993,36.002478,-97.798894,35.898612,-97.564065,36.008596,-97.333638,36.222881,-97.337419,2,19
2965,35.46975533,-97.55528417,371.0,35.684283,-97.559662,35.573836,-97.788781,35.359457,-97.783768,35.255508,-97.550931,35.365527,-97.322423,35.579921,-97.32614,2,19
2966,34.82639867,-97.54229633,296.0,35.041057,-97.546601,34.930571,-97.773824,34.716059,-97.768894,34.612014,-97.538015,34.722081,-97.311394,34.93661,-97.31505,2,19
2967,34.182604,-97.529524,277.0,34.397417,-97.533758,34.28688,-97.759115,34.072209,-97.754266,33.968059,-97.525313,34.078187,-97.300548,34.292872,-97.304144,2,19
2968,33.5383005,-97.51696117,323.0,33.753292,-97.521126,33.642691,-97.744647,33.427838,-97.739877,33.323571,-97.512819,33.433772,-97.289881,33.648639,-97.293417,2,19
2969,32.89341767,-97.504603,200.0,33.108611,-97.5087,32.997933,-97.730416,32.782876,-97.725723,32.678481,-97.500528,32.788767,-97.279386,33.003838,-97.282865,2,19
2970,32.24788733,-97.492445,256.0,32.463305,-97.496476,32.352539,-97.716415,32.137254,-97.711798,32.03272,-97.488436,32.143104,-97.269061,32.358402,-97.272484,2,19
2971,31.60164117,-97.4804815,245.0,31.817306,-97.484448,31.706439,-97.702638,31.490905,-97.698095,31.386221,-97.476536,31.496714,-97.258902,31.712262,-97.26227,2,19
2972,30.95461267,-97.46870817,184.0,31.170546,-97.472612,31.059568,-97.689081,30.843761,-97.68461,30.738918,-97.464825,30.849532,-97.248903,31.065351,-97.252218,2,19
2973,30.30673533,-97.457121,132.0,30.52296,-97.460963,30.411858,-97.675738,30.195757,-97.671337,30.090744,-97.453299,30.20149,-97.239063,30.417603,-97.242326,2,19
2974,29.65794317,-97.44571483,133.0,29.874481,-97.449497,29.763243,-97.662604,29.546826,-97.658272,29.441634,-97.441952,29.552523,-97.229376,29.768952,-97.232588,2,19
2975,29.00817183,-97.43448617,94.0,29.225044,-97.43821,29.11366,-97.649675,28.896905,-97.64541,28.791522,-97.430782,28.902567,-97.219839,29.119333,-97.223001,2,19
2976,28.35735667,-97.42343033,27.0,28.574585,-97.427097,28.463042,-97.636945,28.245929,-97.632745,28.140346,-97.419783,28.251557,-97.210449,28.468681,-97.213563,2,19
2977,27.7054335,-97.41254367,10.0,27.923039,-97.416154,27.811327,-97.62441,27.593834,-97.620274,27.48804,-97.408952,27.599428,-97.201203,27.816933,-97.204269,2,19
2978,27.05233833,-97.40182217,0.0,27.270343,-97.405378,27.15845,-97.612065,26.940555,-97.607992,26.834541,-97.398284,26.946118,-97.192097,27.164023,-97.195117,2,19
2979,26.3980075,-97.3912625,4.0,26.616432,-97.394765,26.504348,-97.599907,26.28603,-97.595895,26.179785,-97.387778,26.291561,-97.183128,26.509889,-97.186102,2,19
2980,25.74237767,-97.38086017,3.0,25.961243,-97.38431,25.848956,-97.587931,25.630195,-97.583978,25.523709,-97.377427,25.635696,-97.174292,25.854467,-97.177223,2,19
2981,48.70260233,-97.60059817,268.0,48.921043,-97.606047,48.808398,-97.882977,48.590207,-97.8766,48.484629,-97.595186,48.596559,-97.319148,48.814778,-97.323631,0,19
2982,48.0488315,-97.58447117,300.0,48.266708,-97.589811,48.154392,-97.863974,47.936758,-97.857725,47.831409,-97.579167,47.943031,-97.305878,48.160691,-97.310272,0,19
2983,47.396659,-97.56866583,334.0,47.614021,-97.573899,47.502007,-97.845351,47.284881,-97.839226,47.179739,-97.563467,47.291077,-97.292873,47.508229,-97.297179,0,19
2984,46.745941,-97.55317283,336.0,46.962835,-97.558303,46.851099,-97.827097,46.634434,-97.821092,46.529477,-97.548076,46.640556,-97.280124,46.857245,-97.284345,0,19
2985,46.096541,-97.53798233,369.0,46.313012,-97.543013,46.201529,-97.809199,45.985281,-97.803311,45.880488,-97.532985,45.991332,-97.267623,46.207604,-97.271763,0,19
2986,45.44832867,-97.5230865,560.0,45.66442,-97.52802,45.553167,-97.791649,45.337293,-97.785875,45.232645,-97.518185,45.343275,-97.255365,45.559172,-97.259425,0,19
2987,44.80118,-97.50847633,533.0,45.016931,-97.513315,44.905887,-97.774437,44.690348,-97.768772,44.585826,-97.503668,44.696263,-97.243342,44.911825,-97.247324,0,19
2988,44.15497683,-97.4941435,499.0,44.370427,-97.498891,44.259571,-97.757551,44.044327,-97.751994,43.939914,-97.489426,44.050178,-97.231546,44.265444,-97.235453,0,19
2989,43.50960517,-97.48008067,434.0,43.724791,-97.484739,43.614104,-97.740984,43.399118,-97.735531,43.294796,-97.475452,43.404908,-97.219972,43.619914,-97.223806,0,19
2990,42.8649565,-97.46628033,358.0,43.079915,-97.470852,42.969376,-97.724727,42.754613,-97.719375,42.650366,-97.461737,42.760343,-97.208614,42.975126,-97.212377,0,19
2991,42.22092583,-97.45273467,510.0,42.435691,-97.457222,42.325282,-97.70877,42.110708,-97.703516,42.00652,-97.448275,42.11638,-97.197466,42.330974,-97.201159,0,19
2992,41.5774135,-97.439437,505.0,41.792018,-97.443842,41.681722,-97.693106,41.467304,-97.687948,41.36316,-97.435058,41.47292,-97.186521,41.687357,-97.190147,0,19
2993,40.93432217,-97.4263805,495.0,41.148798,-97.430706,41.038598,-97.677726,40.824304,-97.672661,40.720189,-97.422081,40.829866,-97.175774,41.044178,-97.179335,0,19
2994,40.29155817,-97.41355867,464.0,40.505936,-97.417807,40.395815,-97.662623,40.181615,-97.657649,40.077515,-97.409336,40.187125,-97.16522,40.401343,-97.168717,0,19
2995,39.64903133,-97.40096533,413.0,39.863341,-97.405138,39.753284,-97.64779,39.539147,-97.642904,39.435048,-97.396817,39.544607,-97.154854,39.758761,-97.158289,0,19
2996,39.00665417,-97.38859467,391.0,39.220924,-97.392694,39.110916,-97.633219,38.896814,-97.628419,38.792703,-97.384519,38.902225,-97.144671,39.116343,-97.148046,0,19
2997,38.3643415,-97.37644033,481.0,38.5786,-97.380468,38.468625,-97.618903,38.254531,-97.614187,38.150394,-97.372436,38.259895,-97.134666,38.474004,-97.137982,0,19
2998,37.72201067,-97.36449667,405.0,37.936285,-97.368455,37.826329,-97.604836,37.612215,-97.600201,37.50804,-97.360561,37.617533,-97.124834,37.831662,-97.128093,0,19
2999,37.07958167,-97.35275867,347.0,37.293899,-97.356649,37.183947,-97.591011,36.969787,-97.586456,36.865562,-97.348891,36.97506,-97.115171,37.189235,-97.118374,0,19
3000,36.43697567,-97.341221,298.0,36.651361,-97.345045,36.5414,-97.577423,36.327168,-97.572945,36.222881,-97.337419,36.332399,-97.105673,36.546645,-97.108821,0,19
3001,35.7941165,-97.32987833,354.0,36.008596,-97.333638,35.898612,-97.564065,35.684283,-97.559662,35.579921,-97.32614,35.689472,-97.096335,35.903815,-97.09943,0,19
3002,35.1509295,-97.318726,360.0,35.365527,-97.322423,35.255508,-97.550931,35.041057,-97.546601,34.93661,-97.31505,35.046205,-97.087154,35.26067,-97.090197,0,19
3003,34.507341,-97.307759,300.0,34.722081,-97.311394,34.612014,-97.538015,34.397417,-97.533758,34.292872,-97.304144,34.402526,-97.078125,34.617136,-97.081118,0,19
3004,33.86328033,-97.29697283,212.0,34.078187,-97.300548,33.968059,-97.525313,33.753292,-97.521126,33.648639,-97.293417,33.758363,-97.069245,33.973142,-97.072188,0,19
3005,33.21867567,-97.28636317,228.0,33.433772,-97.289881,33.323571,-97.512819,33.108611,-97.5087,33.003838,-97.282865,33.113645,-97.060509,33.328617,-97.063405,0,19
3006,32.57345817,-97.27592583,204.0,32.788767,-97.279386,32.678481,-97.500528,32.463305,-97.496476,32.358402,-97.272484,32.468303,-97.051916,32.683491,-97.054765,0,19
3007,31.9275595,-97.2656565,197.0,32.143104,-97.269061,32.03272,-97.488436,31.817306,-97.484448,31.712262,-97.26227,31.82227,-97.04346,32.037695,-97.046264,0,19
3008,31.280912,-97.25555117,215.0,31.496714,-97.258902,31.386221,-97.476536,31.170546,-97.472612,31.065351,-97.252218,31.175477,-97.03514,31.391163,-97.037899,0,19
3009,30.6334495,-97.24560567,150.0,30.849532,-97.248903,30.738918,-97.464825,30.52296,-97.460963,30.417603,-97.242326,30.527858,-97.026951,30.743826,-97.029666,0,19
3010,29.98510567,-97.23581683,139.0,30.20149,-97.239063,30.090744,-97.453299,29.874481,-97.449497,29.768952,-97.232588,29.879347,-97.018891,30.09562,-97.021563,0,19
3011,29.3358155,-97.22618033,127.0,29.552523,-97.229376,29.441634,-97.441952,29.225044,-97.43821,29.119333,-97.223001,29.22988,-97.010956,29.446479,-97.013587,0,19
3012,28.685514,-97.216693,43.0,28.902567,-97.219839,28.791522,-97.430782,28.574585,-97.427097,28.468681,-97.213563,28.579391,-97.003143,28.796338,-97.005734,0,19
3013,28.0341375,-97.20735133,7.0,28.251557,-97.210449,28.140346,-97.419783,27.923039,-97.416154,27.816933,-97.204269,27.927817,-96.995451,28.145133,-96.998002,0,19
3014,27.38162083,-97.19815233,0.0,27.599428,-97.201203,27.48804,-97.408952,27.270343,-97.405378,27.164023,-97.195117,27.275092,-96.987876,27.492799,-96.990388,0,19
3015,26.72790133,-97.189092,0.0,26.946118,-97.192097,26.834541,-97.398284,26.616432,-97.394765,26.509889,-97.186102,26.621155,-96.980415,26.839273,-96.982889,0,19
3016,26.07291433,-97.180168,0.0,26.291561,-97.183128,26.179785,-97.387778,25.961243,-97.38431,25.854467,-97.177223,25.96594,-96.973066,26.18449,-96.975503,0,19
3017,49.03305883,-97.32814517,240.0,49.251814,-97.33269,49.139547,-97.611533,48.921043,-97.606047,48.814778,-97.323631,48.926322,-97.045699,49.144849,-97.049271,1,19
3018,48.37839467,-97.31469483,244.0,48.596559,-97.319148,48.484629,-97.595186,48.266708,-97.589811,48.160691,-97.310272,48.271919,-97.035126,48.489862,-97.038626,1,19
3019,47.72540567,-97.30151383,296.0,47.943031,-97.305878,47.831409,-97.579167,47.614021,-97.573899,47.508229,-97.297179,47.619167,-97.024765,47.836577,-97.028195,1,19
3020,47.07394333,-97.28859483,308.0,47.291077,-97.292873,47.179739,-97.563467,46.962835,-97.558303,46.857245,-97.284345,46.96792,-97.014609,47.184844,-97.017972,1,19
3021,46.42386783,-97.2759295,322.0,46.640556,-97.280124,46.529477,-97.548076,46.313012,-97.543013,46.207604,-97.271763,46.318037,-97.004652,46.534521,-97.007949,1,19
3022,45.77504533,-97.263511,565.0,45.991332,-97.267623,45.880488,-97.532985,45.66442,-97.52802,45.559172,-97.259425,45.669386,-96.99489,45.885474,-96.998123,1,19
3023,45.12734883,-97.25133167,554.0,45.343275,-97.255365,45.232645,-97.518185,45.016931,-97.513315,44.911825,-97.247324,45.021842,-96.985315,45.237575,-96.988486,1,19
3024,44.4806575,-97.23938483,529.0,44.696263,-97.243342,44.585826,-97.503668,44.370427,-97.498891,44.265444,-97.235453,44.375284,-96.975922,44.590701,-96.979033,1,19
3025,43.834855,-97.22766383,469.0,44.050178,-97.231546,43.939914,-97.489426,43.724791,-97.484739,43.619914,-97.223806,43.729597,-96.966707,43.944736,-96.969759,1,19
3026,43.1898305,-97.21616283,464.0,43.404908,-97.219972,43.294796,-97.475452,43.079915,-97.470852,42.975126,-97.212377,43.08467,-96.957664,43.299568,-96.96066,1,19
3027,42.5454765,-97.204875,480.0,42.760343,-97.208614,42.650366,-97.461737,42.435691,-97.457222,42.330974,-97.201159,42.440397,-96.948789,42.655088,-96.951729,1,19
3028,41.90169117,-97.193795,468.0,42.11638,-97.197466,42.00652,-97.448275,41.792018,-97.443842,41.687357,-97.190147,41.796677,-96.940077,42.011195,-96.942963,1,19
3029,41.25837617,-97.18291667,486.0,41.47292,-97.186521,41.36316,-97.435058,41.148798,-97.430706,41.044178,-97.179335,41.153412,-96.931523,41.367789,-96.934357,1,19
3030,40.61543567,-97.172235,433.0,40.829866,-97.175774,40.720189,-97.422081,40.505936,-97.417807,40.401343,-97.168717,40.510506,-96.923124,40.724774,-96.925907,1,19
3031,39.972778,-97.16174433,471.0,40.187125,-97.16522,40.077515,-97.409336,39.863341,-97.405138,39.758761,-97.158289,39.867869,-96.914875,40.082057,-96.917608,1,19
3032,39.33031367,-97.15144,389.0,39.544607,-97.154854,39.435048,-97.396817,39.220924,-97.392694,39.116343,-97.148046,39.225411,-96.906772,39.439549,-96.909457,1,19
3033,38.687957,-97.14131667,394.0,38.902225,-97.144671,38.792703,-97.384519,38.5786,-97.380468,38.474004,-97.137982,38.583047,-96.898811,38.797163,-96.901449,1,19
3034,38.04562433,-97.13136983,444.0,38.259895,-97.134666,38.150394,-97.372436,37.936285,-97.368455,37.831662,-97.128093,37.940694,-96.890988,38.154816,-96.893581,1,19
3035,37.4032335,-97.12159467,392.0,37.617533,-97.124834,37.50804,-97.360561,37.293899,-97.356649,37.189235,-97.118374,37.29827,-96.883301,37.512424,-96.885849,1,19
3036,36.76070567,-97.11198717,310.0,36.97506,-97.115171,36.865562,-97.348891,36.651361,-97.345045,36.546645,-97.108821,36.655697,-96.875745,36.869909,-96.87825,1,19
3037,36.11796333,-97.102543,272.0,36.332399,-97.105673,36.222881,-97.337419,36.008596,-97.333638,35.903815,-97.09943,36.012896,-96.868318,36.227193,-96.87078,1,19
3038,35.4749305,-97.09325767,343.0,35.689472,-97.096335,35.579921,-97.32614,35.365527,-97.322423,35.26067,-97.090197,35.369794,-96.861015,35.584199,-96.863436,1,19
3039,34.8315335,-97.08412733,299.0,35.046205,-97.087154,34.93661,-97.31505,34.722081,-97.311394,34.617136,-97.081118,34.726315,-96.853834,34.940854,-96.856214,1,19
3040,34.18770017,-97.07514833,267.0,34.402526,-97.078125,34.292872,-97.304144,34.078187,-97.300548,33.973142,-97.072188,34.082389,-96.846772,34.297085,-96.849113,1,19
3041,33.543359,-97.06631717,254.0,33.758363,-97.069245,33.648639,-97.293417,33.433772,-97.289881,33.328617,-97.063405,33.437943,-96.839826,33.65282,-96.842129,1,19
3042,32.89843967,-97.05762933,185.0,33.113645,-97.060509,33.003838,-97.282865,32.788767,-97.279386,32.683491,-97.054765,32.792908,-96.832993,33.007989,-96.835258,1,19
3043,32.252874,-97.04908233,180.0,32.468303,-97.051916,32.358402,-97.272484,32.143104,-97.269061,32.037695,-97.046264,32.147216,-96.82627,32.362524,-96.828499,1,19
3044,31.60659383,-97.04067217,125.0,31.82227,-97.04346,31.712262,-97.26227,31.496714,-97.258902,31.391163,-97.037899,31.500798,-96.819654,31.716356,-96.821848,1,19
3045,30.959532,-97.03239567,112.0,31.175477,-97.03514,31.065351,-97.252218,30.849532,-97.248903,30.743826,-97.029666,30.853589,-96.813144,31.069417,-96.815303,1,19
3046,30.31162217,-97.02425017,127.0,30.527858,-97.026951,30.417603,-97.242326,30.20149,-97.239063,30.09562,-97.021563,30.20552,-96.806737,30.421642,-96.808861,1,19
3047,29.662799,-97.016232,123.0,29.879347,-97.018891,29.768952,-97.232588,29.552523,-97.229376,29.446479,-97.013587,29.556528,-96.800429,29.772965,-96.802521,1,19
3048,29.01299767,-97.00833817,59.0,29.22988,-97.010956,29.119333,-97.223001,28.902567,-97.219839,28.796338,-97.005734,28.906547,-96.79422,29.123321,-96.796279,1,19
3049,28.36215333,-97.000566,12.0,28.579391,-97.003143,28.468681,-97.213563,28.251557,-97.210449,28.145133,-96.998002,28.255513,-96.788106,28.472645,-96.790133,1,19
3050,27.71020183,-96.992913,0.0,27.927817,-96.995451,27.816933,-97.204269,27.599428,-97.201203,27.492799,-96.990388,27.603361,-96.782085,27.820873,-96.784082,1,19
3051,48.70785817,-97.0421505,238.0,48.926322,-97.045699,48.814778,-97.323631,48.596559,-97.319148,48.489862,-97.038626,48.600696,-96.761605,48.818932,-96.764194,2,19
3052,48.054021,-97.031649,247.0,48.271919,-97.035126,48.160691,-97.310272,47.943031,-97.305878,47.836577,-97.028195,47.947115,-96.753943,48.164793,-96.75648,2,19
3053,47.40178467,-97.02135717,269.0,47.619167,-97.024765,47.508229,-97.297179,47.291077,-97.292873,47.184844,-97.017972,47.295111,-96.746434,47.51228,-96.74892,2,19
3054,46.75100533,-97.01126817,277.0,46.96792,-97.014609,46.857245,-97.284345,46.640556,-97.280124,46.534521,-97.007949,46.644542,-96.739072,46.861248,-96.74151,2,19
3055,46.10154617,-97.00137683,326.0,46.318037,-97.004652,46.207604,-97.271763,45.991332,-97.267623,45.885474,-96.998123,45.995271,-96.731855,46.211559,-96.734245,2,19
3056,45.45327667,-96.99167733,424.0,45.669386,-96.99489,45.559172,-97.259425,45.343275,-97.255365,45.237575,-96.988486,45.34717,-96.724777,45.563082,-96.727121,2,19
3057,44.80607283,-96.98216383,567.0,45.021842,-96.985315,44.911825,-97.247324,44.696263,-97.243342,44.590701,-96.979033,44.700115,-96.717835,44.915691,-96.720134,2,19
3058,44.15981633,-96.97283067,520.0,44.375284,-96.975922,44.265444,-97.235453,44.050178,-97.231546,43.944736,-96.969759,44.053988,-96.711024,44.269268,-96.71328,2,19
3059,43.5143935,-96.96367367,484.0,43.729597,-96.966707,43.619914,-97.223806,43.404908,-97.219972,43.299568,-96.96066,43.408677,-96.704342,43.623697,-96.706555,2,19
3060,42.86969517,-96.95468733,362.0,43.08467,-96.957664,42.975126,-97.212377,42.760343,-97.208614,42.655088,-96.951729,42.764074,-96.697784,42.97887,-96.699956,2,19
3061,42.22561667,-96.94586717,454.0,42.440397,-96.948789,42.330974,-97.201159,42.11638,-97.197466,42.011195,-96.942963,42.120074,-96.691347,42.33468,-96.693479,2,19
3062,41.58205783,-96.93720833,420.0,41.796677,-96.940077,41.687357,-97.190147,41.47292,-97.186521,41.367789,-96.934357,41.476578,-96.685027,41.691026,-96.687121,2,19
3063,40.93892167,-96.92870667,444.0,41.153412,-96.931523,41.044178,-97.179335,40.829866,-97.175774,40.724774,-96.925907,40.833488,-96.678823,41.047812,-96.680878,2,19
3064,40.29611433,-96.92035767,411.0,40.510506,-96.923124,40.401343,-97.168717,40.187125,-97.16522,40.082057,-96.917608,40.190713,-96.672729,40.404942,-96.674748,2,19
3065,39.65354583,-96.91215767,406.0,39.867869,-96.914875,39.758761,-97.158289,39.544607,-97.154854,39.439549,-96.909457,39.548162,-96.666744,39.762327,-96.668727,2,19
3066,39.01112783,-96.9041025,374.0,39.225411,-96.906772,39.116343,-97.148046,38.902225,-97.144671,38.797163,-96.901449,38.905749,-96.660864,39.119876,-96.662813,2,19
3067,38.368776,-96.89618833,451.0,38.583047,-96.898811,38.474004,-97.137982,38.259895,-97.134666,38.154816,-96.893581,38.263387,-96.655088,38.477507,-96.657002,2,19
3068,37.726407,-96.88841117,392.0,37.940694,-96.890988,37.831662,-97.128093,37.617533,-97.124834,37.512424,-96.885849,37.620995,-96.649411,37.835134,-96.651292,2,19
3069,37.083941,-96.88076817,368.0,37.29827,-96.883301,37.189235,-97.118374,36.97506,-97.115171,36.869909,-96.87825,36.978494,-96.643832,37.192678,-96.645681,2,19
3070,36.4412995,-96.87325533,287.0,36.655697,-96.875745,36.546645,-97.108821,36.332399,-97.105673,36.227193,-96.87078,36.335804,-96.638348,36.550059,-96.640165,2,19
3071,35.79840567,-96.86586967,267.0,36.012896,-96.868318,35.903815,-97.09943,35.689472,-97.096335,35.584199,-96.863436,35.69285,-96.632956,35.907202,-96.634743,2,19
3072,35.155185,-96.85860783,296.0,35.369794,-96.861015,35.26067,-97.090197,35.046205,-97.087154,34.940854,-96.856214,35.049557,-96.627655,35.26403,-96.629412,2,19
3073,34.51156433,-96.851467,375.0,34.726315,-96.853834,34.617136,-97.081118,34.402526,-97.078125,34.297085,-96.849113,34.405853,-96.622442,34.620471,-96.62417,2,19
3074,33.86747183,-96.844444,190.0,34.082389,-96.846772,33.973142,-97.072188,33.758363,-97.069245,33.65282,-96.842129,33.761665,-96.617315,33.976452,-96.619015,2,19
